location_lat,location_lon,Risk
12.911957,80.196891,0.3111425039731591
28.472435,77.19605,0.48490199540879386
30.6107,76.703665,0.3778915769027017
28.404569,76.804829,0.5015009712166696
30.63764,76.825478,0.41320854670669255
19.115596,72.802382,0.2899523220907646
18.695595,73.868888,0.3072576372947201
22.494643,88.492238,0.23697686738477838
30.734981,76.773993,0.2224969097651422
30.711487,76.846221,0.6085113897227618
12.968853,80.196115,0.5202189652127848
22.63079,88.274384,0.5202189652127848
30.671217,76.878695,0.4665371711107188
12.933538,77.737824,0.23697686738477838
12.934971,77.501295,0.6826770263111425
13.088481,77.401871,0.6826770263111425
13.032356,80.200645,0.14833127317676145
18.685749,73.854341,0.5202189652127848
30.600709,76.788381,0.4665371711107188
12.865666,80.225481,0.400141267879216
13.125687,80.288644,0.48384248631467425
30.615981,76.703249,0.6826770263111425
22.449438,88.268509,0.5202189652127848
12.906665,77.751883,0.4142680558008123
12.854596,77.734873,0.3959032315027371
17.453228,78.354267,0.5583612926010948
30.689908,76.86273,0.3637647889811054
18.918465,72.813324,0.48490199540879386
18.50586,73.779004,0.4877273529931132
18.432833,73.776399,0.400141267879216
22.542201,88.296251,0.3249161221967155
28.656319,77.232117,0.23697686738477838
18.87409,72.939462,0.5060921772911885
18.460951,73.781916,0.2224969097651422
19.160639,72.885188,0.46618400141267874
28.505662,76.960158,0.5897933957266466
18.803394,72.756475,0.6120430867031609
13.030792,80.290558,0.3959032315027371
18.922093,72.940473,0.5202189652127848
30.632006,76.795028,0.4142680558008123
18.942286,72.710271,0.2224969097651422
22.419317,88.310364,0.5202189652127848
19.277319,72.843699,0.32597563129083523
30.616643,76.869914,0.2931308493731238
18.513383,73.728215,0.2931308493731238
22.542294,88.440962,0.6643122020130673
22.578646,88.267103,0.2553416916828536
18.904696,72.929499,0.2553416916828536
13.158922,80.282375,0.4135617164047325
30.666974,76.757047,0.4665371711107188
30.655634,76.703463,0.5897933957266466
13.070817,77.754253,0.5908529048207665
22.617531,88.294685,0.4142680558008123
30.767989,76.78677,0.14833127317676145
30.751536,76.828455,0.48490199540879386
30.725966,76.873965,0.3641179586791453
17.474242,78.535552,0.3990817587850963
13.087316,80.226797,0.5202189652127848
22.505115,88.233239,0.2553416916828536
18.81774,72.773961,0.43545823768320674
28.867743,76.854527,0.6254635352286774
18.660086,73.810194,0.5060921772911885
19.27562,72.80497,0.14833127317676145
12.934717,80.259504,0.43192654070280767
30.655311,76.714474,0.5897933957266466
12.852964,77.561684,0.5724880805226912
18.46926,73.979581,0.30761080699276
28.824805,77.267512,0.14833127317676145
12.865026,80.224187,0.2553416916828536
22.423409,88.23046,0.2553416916828536
12.979773,80.125904,0.34257460709871096
30.796737,76.773533,0.3284478191771146
19.025583,72.703921,0.14833127317676145
18.421265,73.710506,0.5202189652127848
17.510543,78.427133,0.4142680558008123
19.093059,72.74776,0.6784389899346636
22.68123,88.384248,0.5378774501147802
22.403454,88.206231,0.2931308493731238
18.580848,73.876593,0.2553416916828536
18.404333,73.812579,0.43192654070280767
18.612059,73.719751,0.4142680558008123
18.464387,73.94994,0.3990817587850963
13.130325,77.446646,0.3959032315027371
17.269165,78.502459,0.5202189652127848
18.623789,73.873265,0.3959032315027371
17.527114,78.530469,0.2553416916828536
28.743818,77.084342,0.3990817587850963
28.650713,76.817058,0.38177644358114077
30.658244,76.853188,0.3778915769027017
22.624284,88.344232,0.6251103655306375
18.409953,73.994189,0.2224969097651422
18.65561,73.751185,0.3959032315027371
12.880956,80.246202,0.6784389899346636
22.460049,88.33137,0.4707752074871976
28.819006,76.807353,0.400141267879216
17.441486,78.243836,0.2224969097651422
13.071506,77.582699,0.5195126258167049
30.711408,76.707882,0.14833127317676145
12.952895,80.171875,0.3111425039731591
17.462352,78.560305,0.37789157690270175
28.4982,77.020293,0.3637647889811054
28.89123,77.289334,0.18400141267879216
30.673074,76.772135,0.5583612926010948
22.574229,88.208361,0.48384248631467425
19.206387,72.76094,0.3429277767967508
12.987532,80.20733,0.434751898287127
13.147207,80.153679,0.400141267879216
22.464831,88.413777,0.41320854670669255
30.701537,76.755897,0.14833127317676145
13.114273,80.249777,0.3612926010948261
22.415844,88.203608,0.4665371711107188
13.028376,77.625565,0.5724880805226912
30.789743,76.765097,0.48384248631467425
18.47126,73.729648,0.4142680558008123
30.674064,76.776373,0.32950732827123436
28.654726,76.86286,0.3612926010948261
28.544843,76.914438,0.3429277767967508
19.057954,72.75712,0.4142680558008123
17.465522,78.468433,0.48384248631467425
12.947882,77.70417,0.32597563129083523
13.15716,80.108805,0.3637647889811054
19.288226,72.925037,0.4135617164047325
19.163928,72.942826,0.2553416916828536
19.204154,72.754614,0.5908529048207665
18.545375,73.814203,0.7674377538407205
22.681957,88.304039,0.6643122020130673
13.144941,80.121944,0.4142680558008123
18.559774,73.884165,0.3778915769027017
17.429285,78.462174,0.25428218258873386
17.51022,78.320229,0.2719406674907293
18.533183,73.792839,0.2224969097651422
12.910369,80.297392,0.43192654070280767
13.085418,77.731694,0.4135617164047325
19.25538,72.982083,0.38177644358114077
28.896351,76.909336,0.3072576372947201
13.018995,77.767071,0.4142680558008123
28.534511,76.998304,0.5368179410206604
30.747416,76.743713,0.5901465654246866
13.193579,80.177155,0.43192654070280767
13.155137,77.476742,0.4142680558008123
22.555692,88.47553,0.6826770263111425
22.410099,88.480776,0.4142680558008123
22.450379,88.232242,0.30761080699276
19.228611,72.742829,0.5050326681970686
28.607136,76.809087,0.400141267879216
19.190948,72.77105,0.30761080699276
18.448526,73.79873,0.7674377538407205
22.626785,88.286183,0.39943492848313616
17.469867,78.205519,0.2553416916828536
17.266396,78.569623,0.5908529048207665
18.546225,73.940637,0.3072576372947201
13.168031,77.626681,0.5018541409147095
17.380814,78.527045,0.36023309200070636
19.147308,72.717022,0.2553416916828536
17.218976,78.371587,0.32597563129083523
28.857196,76.867687,0.434751898287127
17.271903,78.256815,0.5378774501147802
28.764338,77.016944,0.4665371711107188
17.501854,78.288515,0.4665371711107188
17.28964,78.564883,0.6120430867031609
22.566676,88.461604,0.38177644358114077
30.713438,76.79876,0.30761080699276
28.67054,77.161424,0.3072576372947201
12.917963,77.412591,0.5908529048207665
17.434443,78.569551,0.32950732827123436
12.808568,80.17975,0.14833127317676145
13.171356,80.145615,0.2553416916828536
17.257354,78.220547,0.34610630407910997
13.087089,80.113956,0.38177644358114077
18.927409,72.753023,0.5060921772911885
28.608507,77.020263,0.2931308493731238
30.794258,76.895012,0.2931308493731238
18.41447,73.723653,0.43545823768320674
30.693733,76.792933,0.3637647889811054
18.637455,73.895355,0.2224969097651422
12.994972,80.274334,0.3612926010948261
22.602764,88.310036,0.3990817587850963
12.822978,80.147682,0.400141267879216
18.638974,73.854621,0.3429277767967508
12.918688,77.421483,0.21896521278474307
19.292175,72.961276,0.32950732827123436
22.472822,88.343699,0.3284478191771146
30.606795,76.809552,0.6643122020130673
18.564599,73.799979,0.2553416916828536
22.4837,88.332035,0.3612926010948261
30.653134,76.792216,0.43192654070280767
30.753571,76.72288,0.5202189652127848
22.582338,88.4844,0.45241038318912247
30.647499,76.822427,0.7490729295426453
12.929043,80.164165,0.4142680558008123
28.673621,77.237897,0.3637647889811054
19.183549,72.70002,0.4665371711107188
30.736718,76.770756,0.3288009888751545
22.44045,88.280446,0.4142680558008123
13.001226,77.503201,0.3072576372947201
18.672465,73.966679,0.38177644358114077
28.682106,77.222227,0.2931308493731238
18.901696,72.9801,0.3072576372947201
12.873824,80.12014,0.2553416916828536
13.125771,80.140205,0.32950732827123436
30.719993,76.763111,0.400141267879216
12.893807,77.446713,0.4142680558008123
30.750424,76.750608,0.3612926010948261
13.010762,77.565505,0.2931308493731238
19.1689,72.924685,0.23697686738477838
22.613843,88.254254,0.2553416916828536
22.565839,88.272514,0.3284478191771146
13.109903,80.151201,0.38177644358114077
18.521858,73.880555,0.14833127317676145
22.564509,88.414116,0.25428218258873386
17.264223,78.582497,0.5202189652127848
22.559989,88.4151,0.2224969097651422
12.988869,80.247665,0.6968038142327388
30.738182,76.71504,0.7349461416210489
17.581124,78.474942,0.38177644358114077
18.633281,73.813585,0.38177644358114077
12.874319,77.560204,0.43192654070280767
22.560204,88.468459,0.5202189652127848
28.778987,76.977514,0.5724880805226912
22.631425,88.259076,0.2553416916828536
28.848392,77.002975,0.4142680558008123
18.829473,72.892258,0.6120430867031609
18.660362,73.863866,0.5202189652127848
28.495456,77.064015,0.6968038142327388
22.445287,88.427148,0.5724880805226912
17.457398,78.207636,0.2553416916828536
12.839362,80.263658,0.5407028076990994
22.651052,88.416992,0.38177644358114077
13.077407,80.263691,0.6141621048914003
22.527311,88.256941,0.4142680558008123
19.158541,72.929406,0.2553416916828536
13.060177,77.527135,0.48490199540879386
28.506395,77.048485,0.3959032315027371
18.460897,73.900804,0.43086703160868794
30.704397,76.872086,0.32597563129083523
17.487653,78.541296,0.400141267879216
28.862528,76.882488,0.32950732827123436
17.539404,78.221201,0.3778915769027017
13.03119,77.439954,0.4877273529931132
13.004738,80.164282,0.2224969097651422
18.408211,73.836077,0.4877273529931132
17.361712,78.279241,0.43545823768320674
12.940417,77.683922,0.45241038318912247
17.310556,78.405671,0.2553416916828536
17.318148,78.55434,0.5756666078050503
13.038925,77.471671,0.4665371711107188
19.058781,72.937114,0.6286420625110365
18.867672,72.800601,0.36023309200070636
12.935809,77.79042,0.7134027900406145
28.65434,76.812615,0.400141267879216
12.973499,80.109124,0.5724880805226912
17.557086,78.478082,0.3990817587850963
19.090579,72.834043,0.14833127317676145
19.041897,72.719868,0.6960974748366591
28.687821,76.875014,0.5195126258167049
18.493721,73.89316,0.2553416916828536
12.938471,77.569677,0.3612926010948261
19.021859,72.865643,0.4877273529931132
17.399051,78.324222,0.25428218258873386
17.579808,78.226828,0.32950732827123436
18.665048,73.711344,0.32597563129083523
12.855499,80.235898,0.5378774501147802
28.793572,77.033278,0.5897933957266466
18.64573,73.857272,0.5897933957266466
18.653025,73.896448,0.3959032315027371
17.358432,78.200209,0.23697686738477838
19.296951,72.838842,0.4135617164047325
12.885732,80.28941,0.32597563129083523
18.602707,73.933327,0.30761080699276
30.788083,76.76479,0.6968038142327388
12.965455,77.503129,0.5724880805226912
17.206802,78.509494,0.4142680558008123
18.660781,73.793092,0.14833127317676145
18.897726,72.821774,0.5060921772911885
22.655639,88.262162,0.3612926010948261
18.571685,73.96122,0.3284478191771146
12.817504,80.136037,0.3111425039731591
18.904708,72.989132,0.5018541409147095
18.984272,72.774002,0.3429277767967508
22.557039,88.250542,0.21896521278474307
12.92414,77.756905,0.6968038142327388
19.17639,72.83154,0.400141267879216
13.038197,80.150161,0.4142680558008123
18.877165,72.922716,0.43545823768320674
19.113284,72.889961,0.5060921772911885
13.13621,77.482313,0.14833127317676145
12.810978,77.534254,0.32950732827123436
18.430795,73.712749,0.38177644358114077
22.572038,88.303193,0.4665371711107188
13.194003,80.175637,0.400141267879216
28.831982,77.293127,0.6826770263111425
30.788587,76.831434,0.4142680558008123
30.649983,76.8384,0.38177644358114077
12.819454,77.621806,0.3284478191771146
19.071293,72.927183,0.3612926010948261
17.366319,78.398514,0.400141267879216
18.458585,73.737994,0.3637647889811054
17.446934,78.400292,0.400141267879216
18.453923,73.778025,0.3778915769027017
28.461191,77.237754,0.6120430867031609
17.401452,78.312458,0.6968038142327388
17.382132,78.299907,0.5060921772911885
17.379493,78.584961,0.4665371711107187
12.82867,80.226388,0.43086703160868794
18.949404,72.878909,0.3072576372947201
28.606897,77.084738,0.6968038142327388
30.79765,76.710717,0.4142680558008123
13.065036,80.225858,0.21896521278474307
22.541313,88.375334,0.5724880805226912
30.691499,76.727163,0.3641179586791453
19.07549,72.797602,0.5767261168991701
28.419828,76.894595,0.41674024368709167
30.652057,76.724501,0.5756666078050503
19.159709,72.713424,0.3990817587850963
18.401236,73.793188,0.3612926010948261
18.992844,72.760452,0.2553416916828536
30.745645,76.714935,0.43545823768320674
22.43256,88.418923,0.5378774501147802
18.462556,73.872237,0.400141267879216
30.652055,76.825982,0.3612926010948261
17.346346,78.357747,0.5897933957266466
13.195316,80.29898,0.3778915769027017
22.437259,88.297527,0.30761080699276
19.097344,72.991926,0.400141267879216
28.630183,76.836074,0.3637647889811054
18.546122,73.751009,0.32950732827123436
30.649544,76.797061,0.41674024368709167
22.402947,88.323779,0.3959032315027371
30.723144,76.776371,0.4170934133851316
30.605893,76.703909,0.20130672788274767
30.742443,76.89688,0.25428218258873386
30.790346,76.728551,0.3612926010948261
28.433237,77.08613,0.3288009888751545
28.614772,76.876199,0.5202189652127848
28.654869,77.28294,0.38177644358114077
28.606157,77.006735,0.5901465654246866
28.801315,77.093798,0.2553416916828536
12.935117,80.189321,0.4142680558008123
18.432546,73.725235,0.7674377538407205
30.731448,76.875925,0.3072576372947201
17.41493,78.293052,0.6120430867031609
30.657631,76.861569,0.4707752074871976
22.677292,88.426894,0.400141267879216
28.785009,76.86939,0.400141267879216
17.507673,78.390292,0.3778915769027017
28.57113,77.174163,0.45241038318912247
22.597287,88.318117,0.6784389899346636
17.547401,78.484011,0.43192654070280767
30.731788,76.716813,0.6826770263111425
30.709922,76.718529,0.3637647889811054
22.458366,88.401007,0.5060921772911885
28.668357,77.274587,0.23697686738477838
22.627804,88.336734,0.6968038142327388
22.584957,88.403218,0.5378774501147802
30.640146,76.763561,0.43545823768320674
28.423756,77.19437,0.4142680558008123
22.57034,88.269589,0.5202189652127848
12.860229,80.110222,0.5018541409147095
18.856408,72.914772,0.4135617164047325
30.651682,76.772948,0.25428218258873386
28.539342,77.014773,0.6604273353346283
19.094879,72.771039,0.4142680558008123
12.947446,77.639582,0.4142680558008123
28.410014,77.078242,0.48490199540879386
12.885873,80.174002,0.2224969097651422
28.759862,77.224029,0.4142680558008123
12.827299,77.565062,0.5202189652127848
19.014152,72.970411,0.5583612926010948
30.625123,76.779372,0.2931308493731238
18.51204,73.984545,0.5378774501147802
18.537592,73.768437,0.32950732827123436
19.283056,72.744544,0.4135617164047325
17.360349,78.597545,0.2553416916828536
12.995703,80.246007,0.400141267879216
18.532687,73.727303,0.2931308493731238
13.134811,77.461501,0.41320854670669255
18.575881,73.960153,0.3990817587850963
12.917923,77.633189,0.5202189652127848
13.121114,80.196258,0.23697686738477838
19.029433,72.832349,0.38177644358114077
12.968258,80.278025,0.3612926010948261
13.152644,80.13559,0.5378774501147802
22.551975,88.46929,0.3990817587850963
17.276563,78.481667,0.21896521278474307
28.577479,76.961609,0.2553416916828536
12.891307,77.647669,0.32950732827123436
17.422966,78.344913,0.43086703160868794
12.90506,77.758076,0.25428218258873386
30.77588,76.706095,0.519512625816705
18.579795,73.910257,0.41320854670669255
17.294177,78.238318,0.6968038142327388
18.647773,73.831014,0.4142680558008123
18.427927,73.895792,0.4665371711107188
28.783445,77.103426,0.48490199540879386
18.984322,72.861388,0.3429277767967508
18.609126,73.982113,0.3612926010948261
19.090503,72.764378,0.5724880805226912
30.644166,76.847467,0.3072576372947201
30.654469,76.752972,0.400141267879216
12.86041,80.120678,0.4170934133851316
13.034434,80.287617,0.3778915769027017
18.562724,73.936526,0.3778915769027017
17.313992,78.268967,0.2224969097651422
30.68583,76.872043,0.6968038142327388
22.462673,88.333963,0.18400141267879216
22.60842,88.417758,0.45241038318912247
30.625597,76.791535,0.4665371711107188
22.579715,88.277369,0.2553416916828536
17.421082,78.258105,0.2224969097651422
30.719447,76.727079,0.3288009888751545
28.604328,76.832823,0.23697686738477838
17.402649,78.246267,0.5202189652127848
30.704541,76.796508,0.6968038142327388
17.388875,78.214956,0.400141267879216
30.79483,76.773546,0.3778915769027017
30.653326,76.795463,0.32597563129083523
13.102428,80.140145,0.21896521278474307
17.402371,78.297586,0.4142680558008123
28.611756,77.130556,0.32597563129083523
12.816265,77.607839,0.14833127317676145
17.447765,78.504138,0.38177644358114077
17.423218,78.590405,0.5897933957266466
18.556561,73.724284,0.4135617164047325
30.654531,76.811189,0.3072576372947201
17.210242,78.36299,0.48490199540879386
13.1071,80.190945,0.14833127317676145
12.932566,80.18442,0.4135617164047325
17.490835,78.269914,0.5544764259226558
17.476431,78.581214,0.45241038318912247
17.534797,78.483255,0.21896521278474307
18.82416,72.829696,0.3284478191771146
12.80732,80.151435,0.43545823768320685
13.165875,77.461909,0.14833127317676145
13.190996,77.598571,0.400141267879216
28.624052,76.83438,0.3429277767967508
17.419559,78.596814,0.38177644358114077
22.511567,88.420675,0.6254635352286774
17.38426,78.38528,0.4142680558008123
12.968574,77.645802,0.4170934133851316
19.020915,72.746708,0.3072576372947201
17.472554,78.423214,0.43086703160868794
18.603833,73.969932,0.41320854670669255
22.57938,88.349677,0.2931308493731238
30.634285,76.746653,0.400141267879216
13.069173,77.427836,0.5378774501147802
18.636929,73.844731,0.32950732827123436
28.885271,77.004314,0.6992760021190182
18.572114,73.906677,0.3284478191771146
30.621787,76.801675,0.3429277767967508
17.507989,78.437451,0.3284478191771146
30.649459,76.83009,0.6826770263111425
30.78067,76.732065,0.48384248631467425
13.085083,77.477491,0.41356171640473244
18.5347,73.814123,0.5897933957266466
12.960497,77.428281,0.3612926010948261
13.092876,77.438094,0.43086703160868794
18.470503,73.788641,0.25428218258873386
17.380219,78.398458,0.2553416916828536
22.470777,88.377662,0.2553416916828536
12.856506,77.413713,0.400141267879216
18.974481,72.992122,0.14833127317676145
30.768335,76.718652,0.30761080699276
19.249045,72.822909,0.5202189652127848
17.236273,78.511632,0.25428218258873386
19.256388,72.793758,0.3429277767967508
12.845138,77.48325,0.3637647889811054
17.298444,78.366816,0.2719406674907293
30.700822,76.757038,0.3249161221967155
30.797344,76.890939,0.4170934133851316
19.062073,72.985451,0.7349461416210489
13.167738,77.78453,0.2553416916828536
28.402354,77.086589,0.3612926010948261
30.602774,76.861301,0.2553416916828536
17.377913,78.569037,0.25428218258873386
18.537966,73.769496,0.5583612926010948
18.623364,73.970737,0.3072576372947201
22.673246,88.281776,0.5724880805226912
28.635906,77.182162,0.4142680558008123
30.775772,76.797382,0.3637647889811054
17.554942,78.379746,0.14833127317676145
13.069343,77.79128,0.3990817587850963
12.917587,77.670324,0.7349461416210489
